Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,502.8900146484375,498.2799987792969,500.760009765625,502.70001220703125,296900.0,470.5920715332031
2020-01-02,510.0,504.9200134277344,510.0,508.9800109863281,560400.0,476.4709777832031
2020-01-03,506.70001220703125,501.5199890136719,501.7200012207031,503.57000732421875,337300.0,471.4065246582031
2020-01-06,504.7699890136719,498.510009765625,500.1700134277344,504.0,411300.0,471.80908203125
2020-01-07,509.82000732421875,502.8800048828125,502.8800048828125,507.2200012207031,453900.0,474.8233947753906
2020-01-08,510.1400146484375,502.239990234375,507.7699890136719,507.1000061035156,726500.0,474.7110290527344
2020-01-09,514.8200073242188,510.6000061035156,513.8800048828125,513.0999755859375,477100.0,480.3277893066406
2020-01-10,515.239990234375,510.4100036621094,514.510009765625,512.1799926757812,484000.0,479.4665832519531
2020-01-13,523.4500122070312,513.27001953125,513.27001953125,523.1099853515625,651800.0,489.69842529296875
2020-01-14,525.0,516.52001953125,520.1500244140625,518.3200073242188,923600.0,485.2144470214844
2020-01-15,531.6199951171875,518.5,518.5,530.260009765625,1005100.0,496.3917541503906
2020-01-16,536.9099731445312,530.25,536.9099731445312,535.0,778100.0,500.8290100097656
2020-01-17,539.2000122070312,533.22998046875,537.0599975585938,535.239990234375,669100.0,501.0536193847656
2020-01-21,534.1500244140625,527.760009765625,532.010009765625,529.1400146484375,775800.0,495.3432922363281
2020-01-22,539.6300048828125,531.3400268554688,532.530029296875,536.8599853515625,778100.0,502.5702209472656
2020-01-23,544.0,532.8800048828125,533.5999755859375,541.9400024414062,804500.0,507.3258056640625
2020-01-24,547.3499755859375,532.760009765625,544.4199829101562,536.8400268554688,751200.0,502.5514831542969
2020-01-27,530.3300170898438,519.6099853515625,522.0,523.8099975585938,516500.0,490.3537292480469
2020-01-28,533.77001953125,525.1500244140625,527.9600219726562,529.969970703125,496600.0,496.1203308105469
2020-01-29,542.1699829101562,532.3699951171875,534.4500122070312,536.489990234375,434700.0,502.223876953125
2020-01-30,540.260009765625,528.9099731445312,531.0399780273438,539.6900024414062,511000.0,505.2195129394531
2020-01-31,539.0900268554688,525.1799926757812,537.9400024414062,527.3499755859375,646400.0,493.6676940917969
2020-02-03,537.1500244140625,529.7999877929688,530.22998046875,530.0800170898438,503100.0,496.22332763671875
2020-02-04,540.3200073242188,531.4500122070312,538.1699829101562,535.239990234375,851800.0,501.0536193847656
2020-02-05,546.6799926757812,537.469970703125,543.8400268554688,543.47998046875,943000.0,508.7674560546875
2020-02-06,555.239990234375,541.3300170898438,548.0700073242188,554.6699829101562,824400.0,519.2426147460938
2020-02-07,556.010009765625,549.5,550.0,555.739990234375,712900.0,520.244384765625
2020-02-10,561.25,553.2999877929688,553.4400024414062,561.0999755859375,744100.0,525.261962890625
2020-02-11,571.3099975585938,563.8800048828125,564.0499877929688,570.4400024414062,598900.0,534.0054321289062
2020-02-12,576.8099975585938,570.010009765625,574.8400268554688,572.47998046875,426300.0,535.9151000976562
2020-02-13,572.75,567.3699951171875,568.6900024414062,568.5499877929688,479700.0,532.236083984375
2020-02-14,568.9199829101562,562.7100219726562,565.739990234375,565.9400024414062,472400.0,529.7928466796875
