Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,59.38999938964844,58.869998931884766,59.099998474121094,59.290000915527344,4732000.0,54.02102279663086
2020-01-02,59.47999954223633,59.0099983215332,59.470001220703125,59.20000076293945,5002100.0,53.93901443481445
2020-01-03,58.810001373291016,58.02000045776367,58.5,58.5099983215332,5161800.0,53.310333251953125
2020-01-06,57.790000915527344,56.81999969482422,57.06999969482422,57.709999084472656,6869200.0,52.581424713134766
2020-01-07,57.689998626708984,57.13999938964844,57.529998779296875,57.15999984741211,4006800.0,52.08030319213867
2020-01-08,57.5099983215332,57.029998779296875,57.20000076293945,57.040000915527344,5627500.0,51.97097396850586
2020-01-09,57.560001373291016,56.86000061035156,57.349998474121094,57.060001373291016,5775400.0,51.989200592041016
2020-01-10,57.150001525878906,56.58000183105469,57.099998474121094,56.66999816894531,5285000.0,51.633846282958984
2020-01-13,56.779998779296875,56.189998626708984,56.52000045776367,56.709999084472656,6235800.0,51.6702995300293
2020-01-14,57.20000076293945,56.470001220703125,56.689998626708984,56.59000015258789,6866500.0,51.56095886230469
2020-01-15,55.81999969482422,54.4900016784668,55.470001220703125,54.970001220703125,10158500.0,50.084922790527344
2020-01-16,55.27000045776367,54.400001525878906,54.75,55.189998626708984,12176100.0,50.285377502441406
2020-01-17,55.4900016784668,55.11000061035156,55.31999969482422,55.349998474121094,9546400.0,50.43115997314453
2020-01-21,54.9900016784668,54.36000061035156,54.88999938964844,54.41999816894531,9490600.0,49.58380126953125
2020-01-22,55.02000045776367,54.45000076293945,54.54999923706055,54.939998626708984,6804900.0,50.05759048461914
2020-01-23,55.0099983215332,54.349998474121094,54.790000915527344,54.880001068115234,7107800.0,50.0029296875
2020-01-24,54.86000061035156,53.5,54.86000061035156,53.84000015258789,6179500.0,49.05535125732422
2020-01-27,53.709999084472656,52.869998931884766,53.0,53.540000915527344,6296200.0,48.782012939453125
2020-01-28,54.400001525878906,53.66999816894531,53.84000015258789,53.86000061035156,5965200.0,49.073570251464844
2020-01-29,54.36000061035156,53.529998779296875,53.97999954223633,53.599998474121094,5026600.0,48.83667755126953
2020-01-30,54.31999969482422,53.18000030517578,53.189998626708984,54.25,6190800.0,49.42891311645508
2020-01-31,53.90999984741211,53.04999923706055,53.7599983215332,53.220001220703125,6355100.0,48.49044418334961
2020-02-03,54.25,53.54999923706055,53.56999969482422,53.689998626708984,6336900.0,48.918678283691406
2020-02-04,54.84000015258789,54.189998626708984,54.380001068115234,54.220001220703125,5512200.0,49.40158462524414
2020-02-05,55.38999938964844,54.810001373291016,55.0,55.20000076293945,6071600.0,50.29448318481445
2020-02-06,55.599998474121094,54.72999954223633,55.52000045776367,54.79999923706055,4608800.0,49.930030822753906
2020-02-07,54.7400016784668,54.29999923706055,54.63999938964844,54.619998931884766,3626700.0,49.76602554321289
2020-02-10,54.63999938964844,54.099998474121094,54.439998626708984,54.63999938964844,5602700.0,49.78425216674805
2020-02-11,55.310001373291016,54.70000076293945,54.709999084472656,54.93000030517578,5309400.0,50.04848861694336
2020-02-12,55.689998626708984,54.790000915527344,55.2599983215332,54.810001373291016,4112400.0,49.939144134521484
2020-02-13,55.369998931884766,54.47999954223633,54.65999984741211,55.18000030517578,4928100.0,50.276268005371094
2020-02-14,55.33000183105469,54.84000015258789,55.209999084472656,55.11000061035156,4351500.0,50.212486267089844
2020-02-18,55.099998474121094,53.79999923706055,54.880001068115234,54.41999816894531,5591200.0,49.58380126953125
2020-02-19,54.880001068115234,54.61000061035156,54.70000076293945,54.75,4219800.0,49.88448715209961
2020-02-20,55.22999954223633,54.52000045776367,54.56999969482422,54.79999923706055,4906200.0,49.930030822753906
2020-02-21,54.689998626708984,54.04999923706055,54.52000045776367,54.54999923706055,5666000.0,49.70225143432617
2020-02-24,53.599998474121094,52.95000076293945,53.04999923706055,53.08000183105469,7773800.0,48.36288833618164
2020-02-25,53.33000183105469,50.54999923706055,53.029998779296875,50.720001220703125,10564600.0,46.212615966796875
2020-02-26,51.45000076293945,49.650001525878906,51.189998626708984,49.65999984741211,12018000.0,45.24681854248047
2020-02-27,49.58000183105469,47.5099983215332,48.70000076293945,47.52000045776367,13413900.0,43.2969970703125
2020-02-28,46.709999084472656,44.90999984741211,46.0099983215332,46.439998626708984,24626100.0,42.31296920776367
2020-03-02,48.15999984741211,45.5099983215332,46.47999954223633,48.15999984741211,12673900.0,43.88011169433594
2020-03-03,49.040000915527344,45.68000030517578,47.97999954223633,46.099998474121094,13197700.0,42.00318145751953
2020-03-04,46.79999923706055,45.31999969482422,46.56999969482422,46.65999984741211,12095400.0,42.513423919677734
2020-03-05,45.29999923706055,43.130001068115234,45.29999923706055,43.779998779296875,12815800.0,39.88935852050781
2020-03-06,42.72999954223633,41.40999984741211,41.68000030517578,42.45000076293945,14127500.0,38.67755889892578
2020-03-09,39.04999923706055,35.880001068115234,38.02000045776367,36.31999969482422,17811700.0,33.092315673828125
2020-03-10,38.93000030517578,36.150001525878906,38.439998626708984,38.63999938964844,16815700.0,35.206138610839844
2020-03-11,37.650001525878906,35.529998779296875,37.0,36.209999084472656,18947700.0,32.992088317871094
2020-03-12,34.400001525878906,31.020000457763672,33.630001068115234,31.610000610351562,20621100.0,28.800886154174805
2020-03-13,37.150001525878906,32.959999084472656,34.619998931884766,37.099998474121094,20211400.0,33.80299377441406
2020-03-16,35.5,30.0,30.049999237060547,32.56999969482422,14280000.0,29.675573348999023
2020-03-17,34.310001373291016,31.239999771118164,33.369998931884766,33.720001220703125,16232200.0,30.723369598388672
2020-03-18,33.959999084472656,30.90999984741211,31.389999389648438,33.0,18092700.0,30.067358016967773
2020-03-19,33.93000030517578,31.06999969482422,32.33000183105469,33.209999084472656,16042700.0,30.258691787719727
2020-03-20,33.93000030517578,31.049999237060547,33.880001068115234,32.56999969482422,20375900.0,29.675573348999023
2020-03-23,32.25,28.59000015258789,31.760000228881836,28.93000030517578,13417600.0,26.359052658081055
2020-03-24,31.5,29.760000228881836,30.8799991607666,31.200000762939453,14752200.0,28.427318572998047
