Date,High,Low,Open,Close,Volume,Adj Close
2019-12-31,58.91999816894531,57.532501220703125,57.724998474121094,58.82500076293945,23100400.0,58.63702392578125
2020-01-02,59.977500915527344,59.18000030517578,59.6875,59.977500915527344,23753600.0,59.78583908081055
2020-01-03,59.45750045776367,58.525001525878906,58.775001525878906,59.01750183105469,20538400.0,58.82891082763672
2020-01-06,59.317501068115234,57.817501068115234,58.08000183105469,59.26499938964844,26263600.0,59.075618743896484
2020-01-07,60.442501068115234,59.09749984741211,59.54999923706055,59.98249816894531,31485600.0,59.79082489013672
2020-01-08,60.5099983215332,59.537498474121094,59.939998626708984,60.095001220703125,27710800.0,59.9029655456543
2020-01-09,61.48249816894531,60.21500015258789,60.962501525878906,60.755001068115234,25511200.0,60.56086349487305
2020-01-10,62.13750076293945,60.9375,61.83250045776367,61.08000183105469,31629600.0,60.88481903076172
2020-01-13,63.247501373291016,61.6875,61.915000915527344,62.994998931884766,31984000.0,62.793701171875
2020-01-14,62.81999969482422,61.6875,62.564998626708984,61.81999969482422,35908800.0,61.62245559692383
2020-01-15,62.17250061035156,61.13249969482422,61.9474983215332,61.39250183105469,26310400.0,61.19632339477539
2020-01-16,62.29249954223633,61.69499969482422,61.93000030517578,62.23249816894531,28419200.0,62.03364181518555
2020-01-17,62.5,61.842498779296875,62.42499923706055,62.31999969482422,25379200.0,62.12085723876953
2020-01-21,62.3224983215332,61.64250183105469,61.95249938964844,61.98500061035156,21791600.0,61.786930084228516
2020-01-22,63.397499084472656,62.25,62.439998626708984,62.52750015258789,23924000.0,62.32769775390625
2020-01-23,63.29999923706055,62.037498474121094,62.93000030517578,63.21500015258789,24451600.0,63.012996673583984
2020-01-24,64.875,62.07500076293945,64.375,62.619998931884766,37351200.0,62.41989517211914
2020-01-27,60.5625,58.057498931884766,59.560001373291016,60.04999923706055,47053600.0,59.85810852050781
2020-01-28,62.317501068115234,60.1775016784668,60.712501525878906,61.99250030517578,31097600.0,61.794403076171875
2020-01-29,62.209999084472656,60.98500061035156,61.84749984741211,61.3849983215332,25884800.0,61.1888427734375
2020-01-30,61.587501525878906,59.849998474121094,60.40250015258789,61.45249938964844,29050400.0,61.25613021850586
2020-01-31,61.11249923706055,58.6875,60.99250030517578,59.10749816894531,37042000.0,58.91862106323242
2020-02-03,60.27750015258789,58.86249923706055,58.92499923706055,60.08250045776367,25556400.0,59.89051055908203
2020-02-04,61.974998474121094,61.005001068115234,61.50749969482422,61.782501220703125,27154400.0,61.58506774902344
2020-02-05,63.099998474121094,61.852500915527344,62.997501373291016,62.689998626708984,20822000.0,62.48966598510742
2020-02-06,63.5625,62.220001220703125,63.03499984741211,63.5625,21828400.0,63.3593864440918
2020-02-07,63.38249969482422,62.64250183105469,63.15999984741211,62.897499084472656,18975200.0,62.696510314941406
2020-02-10,65.75,63.07500076293945,63.125,65.74250030517578,52960800.0,65.53242492675781
2020-02-11,68.125,66.2074966430664,66.83000183105469,66.97250366210938,63855600.0,66.75849914550781
2020-02-12,68.19999694824219,67.11250305175781,67.50250244140625,68.13500213623047,37464400.0,67.91727447509766
2020-02-13,68.37000274658203,67.27749633789062,67.55249786376953,67.69499969482422,52801600.0,67.47866821289062
2020-02-14,73.74250030517578,71.5,71.81500244140625,72.44750213623047,104192400.0,72.21599578857422
2020-02-18,74.32749938964844,71.21499633789062,71.41000366210938,74.14250183105469,62016400.0,73.90559387207031
2020-02-19,78.85250091552734,75.37249755859375,75.37249755859375,78.67500305175781,69433200.0,78.42357635498047
2020-02-20,79.08000183105469,74.0875015258789,78.19249725341797,77.17500305175781,81005200.0,76.92839050292969
2020-02-21,76.30000305175781,72.66500091552734,76.04750061035156,73.51750183105469,76818000.0,73.28257751464844
2020-02-24,70.46749877929688,67.0,67.54750061035156,68.31999969482422,85691600.0,68.1016845703125
2020-02-25,69.69750213623047,64.48999786376953,69.07499694824219,65.51249694824219,105549600.0,65.30314636230469
2020-02-26,68.86250305175781,65.5,65.51499938964844,66.9124984741211,74773200.0,66.69867706298828
2020-02-27,66.75,62.22249984741211,63.724998474121094,63.150001525878906,90641600.0,62.98585891723633
2020-02-28,68.11499786376953,60.4474983215332,60.6150016784668,67.51750183105469,113325200.0,67.34200286865234
2020-03-02,69.39749908447266,65.25,69.2249984741211,69.10749816894531,89074400.0,68.92787170410156
2020-03-03,70.26750183105469,65.61499786376953,69.6675033569336,66.47250366210938,65279200.0,66.29972076416016
2020-03-04,71.22250366210938,66.80000305175781,67.55000305175781,71.12750244140625,59740800.0,70.94261932373047
2020-03-05,70.80000305175781,67.875,69.125,68.32250213623047,54032800.0,68.14491271972656
2020-03-06,67.09750366210938,64.5,66.5199966430664,66.51000213623047,51541200.0,66.33712768554688
2020-03-09,64.8499984741211,59.54499816894531,59.974998474121094,61.36000061035156,61416000.0,61.20050811767578
2020-03-10,65.2699966430664,61.497501373291016,64.13500213623047,65.2699966430664,58064800.0,65.10033416748047
2020-03-11,64.1500015258789,60.64250183105469,63.8650016784668,61.61750030517578,49996400.0,61.457340240478516
2020-03-12,59.029998779296875,53.95000076293945,56.3650016784668,54.07749938964844,81654000.0,53.93693161010742
2020-03-13,60.255001068115234,54.90250015258789,57.625,60.209999084472656,63483600.0,60.053497314453125
2020-03-16,56.525001525878906,48.5,53.102500915527344,49.099998474121094,72697200.0,48.972373962402344
